"timestamp_utc","soak_window","target_vus","actual_vus_live","actual_vus_live_source","role","pid","process_available","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T17:33:56.6095823Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","59.25","66.383","14"
"2026-08-17T17:33:56.6095823Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.723","70.496","15"
"2026-08-17T17:33:58.6199660Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.25","66.383","14"
"2026-08-17T17:33:58.6199660Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.723","70.496","15"
"2026-08-17T17:34:00.6301856Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","59.074","66.34","14"
"2026-08-17T17:34:00.6301856Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.727","70.496","15"
"2026-08-17T17:34:02.6453772Z","middle_steady","12","12","k6_progress","backend","28188","True","0.388","59.074","66.34","14"
"2026-08-17T17:34:02.6453772Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.727","70.496","15"
"2026-08-17T17:34:04.6511676Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.074","66.34","14"
"2026-08-17T17:34:04.6511676Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.73","70.496","15"
"2026-08-17T17:34:06.6618313Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.074","66.34","14"
"2026-08-17T17:34:06.6618313Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.73","70.496","15"
"2026-08-17T17:34:08.6672918Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.074","66.34","14"
"2026-08-17T17:34:08.6672918Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.73","70.496","15"
"2026-08-17T17:34:10.6790904Z","middle_steady","12","12","k6_progress","backend","28188","True","0.453","59.258","67.895","14"
"2026-08-17T17:34:10.6790904Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.734","70.496","15"
"2026-08-17T17:34:12.6830246Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.332","67.918","14"
"2026-08-17T17:34:12.6830246Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.738","70.496","15"
"2026-08-17T17:34:14.7056519Z","middle_steady","12","12","k6_progress","backend","28188","True","0.386","59.332","67.918","14"
"2026-08-17T17:34:14.7056519Z","middle_steady","12","12","k6_progress","k6","10312","True","0.193","43.738","70.496","15"
"2026-08-17T17:34:16.7236492Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.344","67.918","14"
"2026-08-17T17:34:16.7236492Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.742","70.496","15"
"2026-08-17T17:34:18.7433470Z","middle_steady","12","12","k6_progress","backend","28188","True","0.387","59.344","67.918","14"
"2026-08-17T17:34:18.7433470Z","middle_steady","12","12","k6_progress","k6","10312","True","0.193","43.746","70.496","15"
"2026-08-17T17:34:20.7573152Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","59.344","67.918","14"
"2026-08-17T17:34:20.7573152Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.746","70.496","15"
"2026-08-17T17:34:22.7637259Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.344","67.918","14"
"2026-08-17T17:34:22.7637259Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.82","70.566","15"
"2026-08-17T17:34:24.7712783Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.344","67.918","14"
"2026-08-17T17:34:24.7712783Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.82","70.566","15"
"2026-08-17T17:34:26.7758575Z","middle_steady","12","12","k6_progress","backend","28188","True","0.325","59.344","67.918","14"
"2026-08-17T17:34:26.7758575Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.82","70.566","15"
"2026-08-17T17:34:28.7780993Z","middle_steady","12","12","k6_progress","backend","28188","True","0.325","59.344","67.918","14"
"2026-08-17T17:34:28.7780993Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.977","70.723","15"
"2026-08-17T17:34:30.7878091Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.344","67.93","14"
"2026-08-17T17:34:30.7878091Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.977","70.723","15"
"2026-08-17T17:34:32.7894206Z","middle_steady","12","12","k6_progress","backend","28188","True","0.585","59.266","66.281","14"
"2026-08-17T17:34:32.7894206Z","middle_steady","12","12","k6_progress","k6","10312","True","0.716","43.98","70.723","15"
"2026-08-17T17:34:34.7942379Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.297","66.312","14"
"2026-08-17T17:34:34.7942379Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.98","70.723","15"
"2026-08-17T17:34:36.7980961Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.301","66.316","14"
"2026-08-17T17:34:36.7980961Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.98","70.723","15"
"2026-08-17T17:34:38.8166662Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.301","66.316","14"
"2026-08-17T17:34:38.8166662Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.98","70.723","15"
"2026-08-17T17:34:40.8318643Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.27","66.594","12"
"2026-08-17T17:34:40.8318643Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.98","70.723","15"
"2026-08-17T17:34:42.8427970Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.27","66.594","12"
"2026-08-17T17:34:42.8427970Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.98","70.723","15"
"2026-08-17T17:34:44.8538355Z","middle_steady","12","12","k6_progress","backend","28188","True","0.324","59.277","66.223","12"
"2026-08-17T17:34:44.8538355Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.98","70.723","15"
"2026-08-17T17:34:46.8616320Z","middle_steady","12","12","k6_progress","backend","28188","True","0.519","59.254","66.223","12"
"2026-08-17T17:34:46.8616320Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.98","70.723","15"
"2026-08-17T17:34:48.8793155Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.254","66.223","12"
"2026-08-17T17:34:48.8793155Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.984","70.723","15"
"2026-08-17T17:34:50.8877019Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.258","66.227","12"
"2026-08-17T17:34:50.8877019Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.984","70.723","15"
"2026-08-17T17:34:52.9114316Z","middle_steady","12","12","k6_progress","backend","28188","True","0.257","59.258","66.227","12"
"2026-08-17T17:34:52.9114316Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.992","70.723","15"
"2026-08-17T17:34:54.9231511Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","59.316","66.301","12"
"2026-08-17T17:34:54.9231511Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","44","70.723","15"
"2026-08-17T17:34:56.9327128Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","59.234","66.191","12"
"2026-08-17T17:34:56.9327128Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","44","70.723","15"
"2026-08-17T17:34:58.9391191Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.234","66.191","12"
"2026-08-17T17:34:58.9391191Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","44","70.723","15"
"2026-08-17T17:35:00.9555873Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","59.238","66.195","12"
"2026-08-17T17:35:00.9555873Z","middle_steady","12","12","k6_progress","k6","10312","True","0.387","44","70.723","15"
"2026-08-17T17:35:02.9739901Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","59.238","66.195","12"
"2026-08-17T17:35:02.9739901Z","middle_steady","12","12","k6_progress","k6","10312","True","0","44","70.723","15"
"2026-08-17T17:35:04.9887694Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","59.379","66.801","12"
"2026-08-17T17:35:04.9887694Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","44","70.723","15"
"2026-08-17T17:35:06.9996355Z","late_steady","12","12","k6_progress","backend","28188","True","0.259","59.398","66.816","12"
"2026-08-17T17:35:06.9996355Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.051","70.723","15"
"2026-08-17T17:35:09.0036013Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","59.398","66.816","12"
"2026-08-17T17:35:09.0036013Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.051","70.723","15"
"2026-08-17T17:35:11.0164760Z","late_steady","12","12","k6_progress","backend","28188","True","0.259","59.398","66.816","12"
"2026-08-17T17:35:11.0164760Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.051","70.723","15"
"2026-08-17T17:35:13.0254700Z","late_steady","12","12","k6_progress","backend","28188","True","0.324","59.523","67.074","12"
"2026-08-17T17:35:13.0254700Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.051","70.723","15"
"2026-08-17T17:35:15.0317425Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","59.77","67.184","12"
"2026-08-17T17:35:15.0317425Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.051","70.723","15"
"2026-08-17T17:35:17.0481474Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","59.77","67.184","12"
"2026-08-17T17:35:17.0481474Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.055","70.723","15"
"2026-08-17T17:35:19.0617238Z","late_steady","12","12","k6_progress","backend","28188","True","0","59.77","67.184","12"
"2026-08-17T17:35:19.0617238Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.055","70.723","15"
"2026-08-17T17:35:21.0649440Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","59.77","67.184","12"
"2026-08-17T17:35:21.0649440Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.055","70.723","15"
"2026-08-17T17:35:23.0664424Z","late_steady","12","12","k6_progress","backend","28188","True","0.846","49.281","56.609","12"
"2026-08-17T17:35:23.0664424Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.059","70.723","15"
"2026-08-17T17:35:25.0722482Z","late_steady","12","12","k6_progress","backend","28188","True","0.389","50.082","57.648","12"
"2026-08-17T17:35:25.0722482Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.059","70.723","15"
"2026-08-17T17:35:27.0792139Z","late_steady","12","12","k6_progress","backend","28188","True","0.26","51.086","58.43","12"
"2026-08-17T17:35:27.0792139Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.062","70.723","15"
"2026-08-17T17:35:29.0877267Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","51.211","58.637","12"
"2026-08-17T17:35:29.0877267Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.062","70.723","15"
"2026-08-17T17:35:31.0970165Z","late_steady","12","12","k6_progress","backend","28188","True","0.389","51.496","59.152","12"
"2026-08-17T17:35:31.0970165Z","late_steady","12","12","k6_progress","k6","10312","True","0.454","44.062","70.723","15"
"2026-08-17T17:35:33.1009686Z","late_steady","12","12","k6_progress","backend","28188","True","0.39","51.324","58.324","12"
"2026-08-17T17:35:33.1009686Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.066","70.723","15"
"2026-08-17T17:35:35.1117630Z","late_steady","12","12","k6_progress","backend","28188","True","0.324","51.773","59.199","12"
"2026-08-17T17:35:35.1117630Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.07","70.723","15"
"2026-08-17T17:35:37.1261326Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","51.785","59.184","12"
"2026-08-17T17:35:37.1261326Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.074","70.723","15"
"2026-08-17T17:35:39.1343081Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","51.977","59.441","12"
"2026-08-17T17:35:39.1343081Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.074","70.723","15"
"2026-08-17T17:35:41.1417850Z","late_steady","12","12","k6_progress","backend","28188","True","0.519","52.199","59.25","12"
"2026-08-17T17:35:41.1417850Z","late_steady","12","12","k6_progress","k6","10312","True","0.195","44.078","70.723","15"
"2026-08-17T17:35:43.1458442Z","late_steady","12","12","k6_progress","backend","28188","True","0.325","52.301","59.801","12"
"2026-08-17T17:35:43.1458442Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.078","70.723","15"
"2026-08-17T17:35:45.1624924Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","52.508","59.801","12"
"2026-08-17T17:35:45.1624924Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.078","70.723","15"
"2026-08-17T17:35:47.1776342Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","52.738","59.867","13"
"2026-08-17T17:35:47.1776342Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.082","70.723","15"
"2026-08-17T17:35:49.1851884Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","52.926","60.125","13"
"2026-08-17T17:35:49.1851884Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.09","70.723","15"
"2026-08-17T17:35:51.2121576Z","late_steady","12","12","k6_progress","backend","28188","True","0","53.102","60.387","13"
"2026-08-17T17:35:51.2121576Z","late_steady","12","12","k6_progress","k6","10312","True","0.128","44.09","70.723","15"
"2026-08-17T17:35:53.2191015Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","53.305","60.387","13"
"2026-08-17T17:35:53.2191015Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.09","70.723","15"
"2026-08-17T17:35:55.2272152Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","53.492","60.641","13"
"2026-08-17T17:35:55.2272152Z","late_steady","12","12","k6_progress","k6","10312","True","0.195","44.094","70.723","15"
"2026-08-17T17:35:57.2288612Z","late_steady","12","12","k6_progress","backend","28188","True","0","53.68","60.898","13"
"2026-08-17T17:35:57.2288612Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.094","70.723","15"
"2026-08-17T17:35:59.2413029Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","53.852","61.152","13"
"2026-08-17T17:35:59.2413029Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.094","70.723","15"
"2026-08-17T17:36:01.2475473Z","late_steady","12","12","k6_progress","backend","28188","True","0.389","54.531","61.988","13"
"2026-08-17T17:36:01.2475473Z","late_steady","12","12","k6_progress","k6","10312","True","0.454","44.109","70.723","15"
"2026-08-17T17:36:03.2495885Z","late_steady","12","12","k6_progress","backend","28188","True","0","54.531","61.988","13"
"2026-08-17T17:36:03.2495885Z","late_steady","12","12","k6_progress","k6","10312","True","0.195","44.109","70.723","15"
"2026-08-17T17:36:05.2650011Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","54.926","62.266","13"
"2026-08-17T17:36:05.2650011Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.109","70.723","15"
"2026-08-17T17:36:07.2777189Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","54.777","62.926","13"
"2026-08-17T17:36:07.2777189Z","late_steady","12","12","k6_progress","k6","10312","True","0.194","44.129","70.754","16"
"2026-08-17T17:36:09.2987828Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","55.172","63.191","13"
"2026-08-17T17:36:09.2987828Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.129","70.754","16"
"2026-08-17T17:36:11.3127704Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","55.387","63.52","13"
"2026-08-17T17:36:11.3127704Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.133","70.754","16"
"2026-08-17T17:36:13.3243720Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","55.652","63.496","13"
"2026-08-17T17:36:13.3243720Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.133","70.754","16"
"2026-08-17T17:36:15.3300996Z","late_steady","12","12","k6_progress","backend","28188","True","0.454","55.773","63.688","13"
"2026-08-17T17:36:15.3300996Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.141","70.754","16"
"2026-08-17T17:36:17.3415555Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","55.867","62.781","13"
"2026-08-17T17:36:17.3415555Z","late_steady","12","12","k6_progress","k6","10312","True","0.259","44.141","70.754","16"
"2026-08-17T17:36:19.3496467Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","56.062","63.047","13"
"2026-08-17T17:36:19.3496467Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.145","70.754","16"
"2026-08-17T17:36:21.3630658Z","late_steady","12","12","k6_progress","backend","28188","True","0.259","56.254","63.309","13"
"2026-08-17T17:36:21.3630658Z","late_steady","12","12","k6_progress","k6","10312","True","0.453","44.145","70.754","16"
"2026-08-17T17:36:23.3731273Z","late_steady","12","12","k6_progress","backend","28188","True","0.324","56.441","63.566","13"
"2026-08-17T17:36:23.3731273Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.145","70.754","16"
"2026-08-17T17:36:25.3853608Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","56.629","63.566","13"
"2026-08-17T17:36:25.3853608Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.148","70.754","16"
"2026-08-17T17:36:27.3853573Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","56.977","64.172","13"
"2026-08-17T17:36:27.3853573Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.152","70.754","16"
"2026-08-17T17:36:29.4001973Z","late_steady","12","12","k6_progress","backend","28188","True","0.258","57.473","65.039","13"
"2026-08-17T17:36:29.4001973Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.16","70.762","16"
"2026-08-17T17:36:31.4039467Z","late_steady","12","12","k6_progress","backend","28188","True","0.325","57.836","65.039","13"
"2026-08-17T17:36:31.4039467Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.16","70.762","16"
"2026-08-17T17:36:33.4178111Z","late_steady","12","12","k6_progress","backend","28188","True","0","57.836","65.039","13"
"2026-08-17T17:36:33.4178111Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.16","70.762","16"
"2026-08-17T17:36:35.4263675Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","58.023","65.297","13"
"2026-08-17T17:36:35.4263675Z","late_steady","12","12","k6_progress","k6","10312","True","0.259","44.262","70.863","16"
"2026-08-17T17:36:37.4310053Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","58.461","65.812","13"
"2026-08-17T17:36:37.4310053Z","late_steady","12","12","k6_progress","k6","10312","True","0.39","44.508","71.113","16"
"2026-08-17T17:36:39.4362250Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","58.586","65.812","13"
"2026-08-17T17:36:39.4362250Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.539","71.145","16"
"2026-08-17T17:36:41.4429293Z","late_steady","12","12","k6_progress","backend","28188","True","0.26","58.477","66.68","13"
"2026-08-17T17:36:41.4429293Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.539","71.145","16"
"2026-08-17T17:36:43.4464921Z","late_steady","12","12","k6_progress","backend","28188","True","0.455","58.73","67.012","13"
"2026-08-17T17:36:43.4464921Z","late_steady","12","12","k6_progress","k6","10312","True","0.195","44.539","71.145","16"
"2026-08-17T17:36:45.4561793Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","58.73","67.184","13"
"2026-08-17T17:36:45.4561793Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.539","71.145","16"
"2026-08-17T17:36:47.4713165Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","58.762","67.184","13"
"2026-08-17T17:36:47.4713165Z","late_steady","12","12","k6_progress","k6","10312","True","0.452","44.539","71.145","16"
"2026-08-17T17:36:49.4854421Z","late_steady","12","12","k6_progress","backend","28188","True","0.323","58.762","67.184","13"
"2026-08-17T17:36:49.4854421Z","late_steady","12","12","k6_progress","k6","10312","True","0.194","44.539","71.145","16"
"2026-08-17T17:36:51.5005237Z","late_steady","12","12","k6_progress","backend","28188","True","0.388","58.777","67.184","13"
"2026-08-17T17:36:51.5005237Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.543","71.145","16"
"2026-08-17T17:36:53.5222767Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","58.781","67.184","13"
"2026-08-17T17:36:53.5222767Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.543","71.145","16"
"2026-08-17T17:36:55.5346529Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","58.781","67.184","13"
"2026-08-17T17:36:55.5346529Z","late_steady","12","12","k6_progress","k6","10312","True","0.259","44.543","71.145","16"
"2026-08-17T17:36:57.5463131Z","late_steady","12","12","k6_progress","backend","28188","True","0.324","58.426","65.582","13"
"2026-08-17T17:36:57.5463131Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.543","71.145","16"
"2026-08-17T17:36:59.5642875Z","late_steady","12","12","k6_progress","backend","28188","True","0.452","58.707","66.793","13"
"2026-08-17T17:36:59.5642875Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.543","71.145","16"
"2026-08-17T17:37:01.5701966Z","late_steady","12","12","k6_progress","backend","28188","True","0.26","58.379","65.645","13"
"2026-08-17T17:37:01.5701966Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.543","71.145","16"
"2026-08-17T17:37:03.5740528Z","late_steady","12","12","k6_progress","backend","28188","True","0.65","59.082","67.961","13"
"2026-08-17T17:37:03.5740528Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.547","71.145","16"
"2026-08-17T17:37:05.5814730Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","59.086","67.961","13"
"2026-08-17T17:37:05.5814730Z","late_steady","12","12","k6_progress","k6","10312","True","0.324","44.547","71.145","16"
"2026-08-17T17:37:07.5965900Z","late_steady","12","12","k6_progress","backend","28188","True","0.258","59.086","67.961","13"
"2026-08-17T17:37:07.5965900Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.547","71.145","16"
"2026-08-17T17:37:09.6157620Z","late_steady","12","12","k6_progress","backend","28188","True","0.193","59.09","67.961","13"
"2026-08-17T17:37:09.6157620Z","late_steady","12","12","k6_progress","k6","10312","True","0.064","44.547","71.145","16"
"2026-08-17T17:37:11.6197096Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","59.094","67.961","13"
"2026-08-17T17:37:11.6197096Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.551","71.145","16"
"2026-08-17T17:37:13.6261436Z","late_steady","12","12","k6_progress","backend","28188","True","0.26","58.73","65.82","13"
"2026-08-17T17:37:13.6261436Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.551","71.145","16"
"2026-08-17T17:37:15.6376491Z","late_steady","12","12","k6_progress","backend","28188","True","0.259","58.789","65.887","13"
"2026-08-17T17:37:15.6376491Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.555","71.145","16"
"2026-08-17T17:37:17.6510966Z","late_steady","12","12","k6_progress","backend","28188","True","0","58.789","65.887","13"
"2026-08-17T17:37:17.6510966Z","late_steady","12","12","k6_progress","k6","10312","True","0.194","44.543","71.113","15"
"2026-08-17T17:37:19.6657572Z","late_steady","12","12","k6_progress","backend","28188","True","0.259","58.793","65.887","13"
"2026-08-17T17:37:19.6657572Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.543","71.113","15"
"2026-08-17T17:37:21.6782256Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","58.793","65.887","13"
"2026-08-17T17:37:21.6782256Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.559","71.113","15"
"2026-08-17T17:37:23.6831510Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","58.793","65.887","13"
"2026-08-17T17:37:23.6831510Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.559","71.113","15"
"2026-08-17T17:37:25.6980839Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","58.793","65.887","13"
"2026-08-17T17:37:25.6980839Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.562","71.113","15"
"2026-08-17T17:37:27.7102183Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","58.793","65.887","13"
"2026-08-17T17:37:27.7102183Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.562","71.113","15"
"2026-08-17T17:37:29.7160191Z","late_steady","12","12","k6_progress","backend","28188","True","0.13","58.793","65.887","13"
"2026-08-17T17:37:29.7160191Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.562","71.113","15"
"2026-08-17T17:37:31.7294298Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","58.793","65.887","13"
"2026-08-17T17:37:31.7294298Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.566","71.113","15"
"2026-08-17T17:37:33.7415189Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","58.793","65.887","13"
"2026-08-17T17:37:33.7415189Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.57","71.113","15"
"2026-08-17T17:37:35.7490037Z","late_steady","12","12","k6_progress","backend","28188","True","0.259","58.793","65.887","13"
"2026-08-17T17:37:35.7490037Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.57","71.113","15"
"2026-08-17T17:37:37.7539314Z","late_steady","12","12","k6_progress","backend","28188","True","0.26","59.004","66.449","13"
"2026-08-17T17:37:37.7539314Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.574","71.113","15"
"2026-08-17T17:37:39.7698367Z","late_steady","12","12","k6_progress","backend","28188","True","0","59.004","66.449","13"
"2026-08-17T17:37:39.7698367Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.574","71.113","15"
"2026-08-17T17:37:41.7879795Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","59.004","66.449","13"
"2026-08-17T17:37:41.7879795Z","late_steady","12","12","k6_progress","k6","10312","True","0.129","44.574","71.113","15"
"2026-08-17T17:37:43.8066463Z","late_steady","12","12","k6_progress","backend","28188","True","0.129","59.004","66.449","13"
"2026-08-17T17:37:43.8066463Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.578","71.113","15"
"2026-08-17T17:37:45.8220822Z","late_steady","12","12","k6_progress","backend","28188","True","0.323","59.184","66.957","13"
"2026-08-17T17:37:45.8220822Z","late_steady","12","12","k6_progress","k6","10312","True","0.258","44.578","71.113","15"
"2026-08-17T17:37:47.8383652Z","late_steady","12","12","k6_progress","backend","28188","True","0.065","59.184","66.957","13"
"2026-08-17T17:37:47.8383652Z","late_steady","12","12","k6_progress","k6","10312","True","0.065","44.578","71.113","15"
"2026-08-17T17:37:49.8527565Z","late_steady","12","12","k6_progress","backend","28188","True","0.194","59.184","66.957","13"
"2026-08-17T17:37:49.8527565Z","late_steady","12","12","k6_progress","k6","10312","True","0.194","44.578","71.113","15"
"2026-08-17T17:37:51.8597406Z","late_steady","12","12","k6_progress","backend","28188","True","0.195","59.309","66.957","13"
"2026-08-17T17:37:51.8597406Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.578","71.113","15"
"2026-08-17T17:37:53.8687409Z","late_steady","12","12","k6_progress","backend","28188","True","0.324","59.008","65.945","13"
"2026-08-17T17:37:53.8687409Z","late_steady","12","12","k6_progress","k6","10312","True","0.13","44.578","71.113","15"
"2026-08-17T17:37:55.8790358Z","late_steady","12","12","k6_progress","backend","28188","True","0.324","59.25","67.43","13"
"2026-08-17T17:37:55.8790358Z","late_steady","12","12","k6_progress","k6","10312","True","0","44.578","71.113","15"
