"timestamp_utc","spike_phase","target_vus","actual_vus_live","actual_vus_live_source","role","pid","process_available","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T14:22:27.6451351Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.101","74.602","101.777","16"
"2026-08-17T14:22:28.9332912Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.101","64.266","76.391","13"
"2026-08-17T14:22:28.9332912Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.202","74.984","102.18","16"
"2026-08-17T14:22:30.2250211Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.101","64.266","76.391","13"
"2026-08-17T14:22:30.2250211Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.051","102.25","16"
"2026-08-17T14:22:31.5172370Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.266","76.391","13"
"2026-08-17T14:22:31.5172370Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.051","102.25","16"
"2026-08-17T14:22:32.8137142Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.201","64.277","76.402","13"
"2026-08-17T14:22:32.8137142Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.201","75.102","102.297","16"
"2026-08-17T14:22:34.1049271Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.101","64.277","76.402","13"
"2026-08-17T14:22:34.1049271Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.202","75.141","102.328","16"
"2026-08-17T14:22:35.4097192Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.277","76.402","13"
"2026-08-17T14:22:35.4097192Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.1","75.141","102.328","16"
"2026-08-17T14:22:36.7231031Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.099","64.277","76.402","13"
"2026-08-17T14:22:36.7231031Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.152","102.336","16"
"2026-08-17T14:22:38.0316574Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.277","76.402","13"
"2026-08-17T14:22:38.0316574Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.1","75.152","102.336","16"
"2026-08-17T14:22:39.3201355Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.202","64.305","76.09","13"
"2026-08-17T14:22:39.3201355Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.152","102.336","16"
"2026-08-17T14:22:40.6107466Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.305","76.09","13"
"2026-08-17T14:22:40.6107466Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.152","102.336","16"
"2026-08-17T14:22:41.9057217Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.305","76.09","13"
"2026-08-17T14:22:41.9057217Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.152","102.336","16"
"2026-08-17T14:22:43.2119076Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.299","64.402","76.246","13"
"2026-08-17T14:22:43.2119076Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.164","102.336","16"
"2026-08-17T14:22:44.5052425Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.402","76.246","13"
"2026-08-17T14:22:44.5052425Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.164","102.336","16"
"2026-08-17T14:22:45.8008598Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.1","64.402","76.246","13"
"2026-08-17T14:22:45.8008598Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.164","102.336","16"
"2026-08-17T14:22:47.0907704Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.402","76.246","13"
"2026-08-17T14:22:47.0907704Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.164","102.336","16"
"2026-08-17T14:22:48.3865145Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.402","76.246","13"
"2026-08-17T14:22:48.3865145Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.172","102.336","16"
"2026-08-17T14:22:49.6819814Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.402","76.246","13"
"2026-08-17T14:22:49.6819814Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.101","75.176","102.336","16"
"2026-08-17T14:22:50.9820249Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.1","64.535","76.449","13"
"2026-08-17T14:22:50.9820249Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.176","102.336","16"
"2026-08-17T14:22:52.2777218Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:22:52.2777218Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.176","102.336","16"
"2026-08-17T14:22:53.5696534Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.101","64.555","76.461","13"
"2026-08-17T14:22:53.5696534Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.176","102.336","16"
"2026-08-17T14:22:54.8640642Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:22:54.8640642Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.188","102.336","16"
"2026-08-17T14:22:56.1583809Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:22:56.1583809Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.201","75.188","102.336","16"
"2026-08-17T14:22:57.4514968Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:22:57.4514968Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:22:58.7475493Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:22:58.7475493Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:00.0456429Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.201","64.555","76.461","13"
"2026-08-17T14:23:00.0456429Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:01.3434647Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:23:01.3434647Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:02.6327931Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:23:02.6327931Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.202","75.191","102.336","16"
"2026-08-17T14:23:03.9291877Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.201","64.555","76.461","13"
"2026-08-17T14:23:03.9291877Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.1","75.191","102.336","16"
"2026-08-17T14:23:05.2227687Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:23:05.2227687Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:06.5164834Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:23:06.5164834Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:07.8109521Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:23:07.8109521Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:09.1053774Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.555","76.461","13"
"2026-08-17T14:23:09.1053774Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.101","75.191","102.336","16"
"2026-08-17T14:23:10.3965561Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.535","76.426","13"
"2026-08-17T14:23:10.3965561Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:11.6884622Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.535","76.426","13"
"2026-08-17T14:23:11.6884622Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0","75.191","102.336","16"
"2026-08-17T14:23:12.9809530Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0.101","64.32","76.086","13"
"2026-08-17T14:23:12.9809530Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.101","75.199","102.336","16"
"2026-08-17T14:23:14.2717618Z","recovery_steady_4","4","4","k6_progress","backend","11976","True","0","64.324","76.09","13"
"2026-08-17T14:23:14.2717618Z","recovery_steady_4","4","4","k6_progress","k6","24360","True","0.202","75.199","102.336","16"
"2026-08-17T14:23:15.5629934Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.324","76.09","13"
"2026-08-17T14:23:15.5629934Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.199","102.336","16"
"2026-08-17T14:23:16.8580494Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.453","13"
"2026-08-17T14:23:16.8580494Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.203","102.336","16"
"2026-08-17T14:23:18.1541848Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.201","64.641","77.492","13"
"2026-08-17T14:23:18.1541848Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0.201","75.203","102.336","16"
"2026-08-17T14:23:19.4499792Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.645","77.496","13"
"2026-08-17T14:23:19.4499792Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.207","102.336","16"
"2026-08-17T14:23:20.7449882Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.101","64.629","77.465","12"
"2026-08-17T14:23:20.7449882Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:22.0383681Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.629","77.465","12"
"2026-08-17T14:23:22.0383681Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:23.3308592Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.302","64.496","76.52","12"
"2026-08-17T14:23:23.3308592Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0.101","75.211","102.336","16"
"2026-08-17T14:23:24.6240861Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.101","64.496","76.52","12"
"2026-08-17T14:23:24.6240861Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:25.9172559Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.101","64.496","76.52","12"
"2026-08-17T14:23:25.9172559Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:27.2137598Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.52","12"
"2026-08-17T14:23:27.2137598Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0.1","75.211","102.336","16"
"2026-08-17T14:23:28.5069660Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.52","12"
"2026-08-17T14:23:28.5069660Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:29.8013298Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.52","12"
"2026-08-17T14:23:29.8013298Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0.201","75.211","102.336","16"
"2026-08-17T14:23:31.0958752Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.101","64.496","76.52","12"
"2026-08-17T14:23:31.0958752Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:32.3945188Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.52","12"
"2026-08-17T14:23:32.3945188Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:33.6916700Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0.201","64.496","76.52","12"
"2026-08-17T14:23:33.6916700Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:34.9897930Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.52","12"
"2026-08-17T14:23:34.9897930Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0.1","75.211","102.336","16"
"2026-08-17T14:23:36.2882170Z","final_rampdown_4_to_0","0","4","k6_progress","backend","11976","True","0","64.496","76.52","12"
"2026-08-17T14:23:36.2882170Z","final_rampdown_4_to_0","0","4","k6_progress","k6","24360","True","0.1","75.211","102.336","16"
"2026-08-17T14:23:37.5828733Z","final_rampdown_4_to_0","0","3","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:37.5828733Z","final_rampdown_4_to_0","0","3","k6_progress","k6","24360","True","0.101","75.211","102.336","16"
"2026-08-17T14:23:38.8780101Z","final_rampdown_4_to_0","0","3","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:38.8780101Z","final_rampdown_4_to_0","0","3","k6_progress","k6","24360","True","0","75.211","102.336","16"
"2026-08-17T14:23:40.1750657Z","final_rampdown_4_to_0","0","3","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:40.1750657Z","final_rampdown_4_to_0","0","3","k6_progress","k6","24360","True","0.1","75.215","102.336","16"
"2026-08-17T14:23:41.4694064Z","final_rampdown_4_to_0","0","3","k6_progress","backend","11976","True","0.101","64.637","76.785","12"
"2026-08-17T14:23:41.4694064Z","final_rampdown_4_to_0","0","3","k6_progress","k6","24360","True","0","75.215","102.336","16"
"2026-08-17T14:23:42.7620611Z","final_rampdown_4_to_0","0","3","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:42.7620611Z","final_rampdown_4_to_0","0","3","k6_progress","k6","24360","True","0","75.215","102.336","16"
"2026-08-17T14:23:44.0567659Z","final_rampdown_4_to_0","0","3","k6_progress","backend","11976","True","0.101","64.637","76.785","12"
"2026-08-17T14:23:44.0567659Z","final_rampdown_4_to_0","0","3","k6_progress","k6","24360","True","0.201","75.219","102.336","16"
"2026-08-17T14:23:45.3488711Z","graceful_completion","0","3","k6_progress","backend","11976","True","0.101","64.637","76.785","12"
"2026-08-17T14:23:45.3488711Z","graceful_completion","0","3","k6_progress","k6","24360","True","0.101","75.219","102.336","16"
"2026-08-17T14:23:46.6446816Z","graceful_completion","0","3","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:46.6446816Z","graceful_completion","0","3","k6_progress","k6","24360","True","0","75.219","102.336","16"
"2026-08-17T14:23:47.9392845Z","graceful_completion","0","3","k6_progress","backend","11976","True","0.201","64.637","76.785","12"
"2026-08-17T14:23:47.9392845Z","graceful_completion","0","3","k6_progress","k6","24360","True","0.201","75.219","102.336","16"
"2026-08-17T14:23:49.2258428Z","graceful_completion","0","3","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:49.2258428Z","graceful_completion","0","3","k6_progress","k6","24360","True","0.405","75.227","102.336","16"
"2026-08-17T14:23:50.5209298Z","graceful_completion","0","2","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:50.5209298Z","graceful_completion","0","2","k6_progress","k6","24360","True","0.101","75.227","102.336","16"
"2026-08-17T14:23:51.8183379Z","graceful_completion","0","2","k6_progress","backend","11976","True","0.1","64.637","76.785","12"
"2026-08-17T14:23:51.8183379Z","graceful_completion","0","2","k6_progress","k6","24360","True","0.201","75.227","102.336","16"
"2026-08-17T14:23:53.1270739Z","graceful_completion","0","1","k6_progress","backend","11976","True","0.099","64.637","76.785","12"
"2026-08-17T14:23:53.1270739Z","graceful_completion","0","1","k6_progress","k6","24360","True","0","75.23","102.336","16"
"2026-08-17T14:23:54.4147160Z","graceful_completion","0","1","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:54.4147160Z","graceful_completion","0","1","k6_progress","k6","24360","True","0","75.23","102.336","16"
"2026-08-17T14:23:55.7130001Z","graceful_completion","0","1","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:55.7130001Z","graceful_completion","0","1","k6_progress","k6","24360","True","0","75.23","102.336","16"
"2026-08-17T14:23:57.0236067Z","graceful_completion","0","0","k6_progress","backend","11976","True","0","64.637","76.785","12"
"2026-08-17T14:23:57.0236067Z","graceful_completion","0","0","k6_progress","k6","24360","True","1.59","84.309","109.82","16"
